FID,OBJECTID_1,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor,X"_Anchor,Y"_Anchor,X_XAnchor,Y_YAnchor,X_X"Anchor,Y_Y"Anchor
140,141,5203,723962.150299999980000,9298519.117900000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,405.095800000000000,-661.072899999000010,-106.809526000000010,69.715910000700006
141,142,5204,723962.150299999980000,9298519.117900000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,405.095800000000000,-661.072899999000010,-106.809526000000010,69.715910000700006
142,143,5205,724061.582599999970000,9298518.752499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,504.528099999999990,-661.438300001000020,-7.377226000070000,69.350509999300002
143,144,5206,724061.582599999970000,9298518.752499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,504.528099999999990,-661.438300001000020,-7.377226000070000,69.350509999300002
144,145,5225,724052.486999999960000,9298519.875499999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,495.432500000000000,-660.315300000999970,-16.472826000100000,70.473509999000001
145,146,5226,724052.486999999960000,9298519.875499999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,495.432500000000000,-660.315300000999970,-16.472826000100000,70.473509999000001
146,147,5229,723952.701699999980000,9298520.358400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,395.647200000000000,-659.832400000000010,-116.258126000000000,70.956410000100007
147,148,5230,723952.701699999980000,9298520.358400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,395.647200000000000,-659.832400000000010,-116.258126000000000,70.956410000100007
148,149,5243,723609.353000000000000,9298522.470300000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,52.298499999999997,-657.720500000000020,-459.606826000000010,73.068309999999997
149,150,5244,723609.353000000000000,9298522.470300000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,52.298499999999997,-657.720500000000020,-459.606826000000010,73.068309999999997
150,151,5247,724043.683100000020000,9298520.936400000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,486.628600000000010,-659.254400000000030,-25.276726000000000,71.534409999800005
151,152,5248,724043.683100000020000,9298520.936400000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,486.628600000000010,-659.254400000000030,-25.276726000000000,71.534409999800005
152,153,5251,723943.315599999970000,9298521.649700000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,386.261100000000000,-658.541099999000040,-125.644226000000000,72.247710000699996
153,154,5252,723943.315599999970000,9298521.649700000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,386.261100000000000,-658.541099999000040,-125.644226000000000,72.247710000699996
154,155,5263,724034.559099999950000,9298522.232100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,477.504599999999980,-657.958699999000030,-34.400726000100001,72.830110000399998
155,156,5264,724034.559099999950000,9298522.232100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,477.504599999999980,-657.958699999000030,-34.400726000100001,72.830110000399998
156,157,5271,723933.875800000040000,9298522.934599999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,376.821300000000010,-657.256200001000020,-135.084025999999990,73.532609999200005
157,158,5272,723933.875800000040000,9298522.934599999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,376.821300000000010,-657.256200001000020,-135.084025999999990,73.532609999200005
158,159,5287,724025.694699999990000,9298523.262599999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,468.640199999999990,-656.928200001000050,-43.265126000000002,73.860609998900003
159,160,5288,724025.694699999990000,9298523.262599999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,468.640199999999990,-656.928200001000050,-43.265126000000002,73.860609998900003
160,161,5299,723923.575799999990000,9298524.328800000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,366.521300000000000,-655.861999999999970,-145.384026000000010,74.926810000100005
161,162,5300,723923.575799999990000,9298524.328800000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,366.521300000000000,-655.861999999999970,-145.384026000000010,74.926810000100005
162,163,5303,724017.414299999950000,9298524.400200000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,460.359800000000010,-655.790600000000040,-51.545526000099997,74.998209999899998
163,164,5304,724017.414299999950000,9298524.400200000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,460.359800000000010,-655.790600000000040,-51.545526000099997,74.998209999899998
164,165,5315,724008.751200000060000,9298525.519099999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,451.696700000000020,-654.671700000999980,-60.208626000000002,76.117109999099995
165,166,5316,724008.751200000060000,9298525.519099999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,451.696700000000020,-654.671700000999980,-60.208626000000002,76.117109999099995
166,167,5317,723911.972700000040000,9298525.914799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,354.918200000000010,-654.276000001000060,-156.987125999999990,76.512809999300003
167,168,5318,723911.972700000040000,9298525.914799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,354.918200000000010,-654.276000001000060,-156.987125999999990,76.512809999300003
168,169,5329,724000.917400000030000,9298526.525800000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,443.862900000000020,-653.664999998999970,-68.042426000000006,77.123810000700004
169,170,5330,724000.917400000030000,9298526.525800000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,443.862900000000020,-653.664999998999970,-68.042426000000006,77.123810000700004
170,171,5335,723707.151599999980000,9298527.922299999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,150.097100000000010,-652.268500000000020,-361.808225999999990,78.520309999600002
171,172,5336,723707.151599999980000,9298527.922299999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,150.097100000000010,-652.268500000000020,-361.808225999999990,78.520309999600002
172,173,5339,723651.035200000040000,9298528.431199999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,93.980700000100001,-651.759599999999980,-417.924625999999990,79.029209999399995
173,174,5340,723651.035200000040000,9298528.431199999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,93.980700000100001,-651.759599999999980,-417.924625999999990,79.029209999399995
174,175,5355,723903.622300000050000,9298528.758999999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,346.567799999999980,-651.431799999999950,-165.337526000000000,79.357009999499994
175,176,5356,723903.622300000050000,9298528.758999999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,346.567799999999980,-651.431799999999950,-165.337526000000000,79.357009999499994
176,177,5359,723989.076000000000000,9298528.556500000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,432.021500000000000,-651.634299998999950,-79.883825999999999,79.154510000700000
177,178,5360,723989.076000000000000,9298528.556500000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,432.021500000000000,-651.634299998999950,-79.883825999999999,79.154510000700000
178,179,5365,723667.186299999940000,9298530.567199999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,110.131800000000000,-649.623600001000000,-401.773526000000000,81.165209999300004
179,180,5366,723667.186299999940000,9298530.567199999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,110.131800000000000,-649.623600001000000,-401.773526000000000,81.165209999300004
180,181,5369,723981.365600000020000,9298529.372800000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,424.311100000000010,-650.817999999999980,-87.594226000000006,79.970809999899998
181,182,5370,723981.365600000020000,9298529.372800000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,424.311100000000010,-650.817999999999980,-87.594226000000006,79.970809999899998
182,183,5375,723645.015600000040000,9298531.107200000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,87.961100000100004,-649.083600000000050,-423.944226000000010,81.705210000299999
183,184,5376,723645.015600000040000,9298531.107200000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,87.961100000100004,-649.083600000000050,-423.944226000000010,81.705210000299999
184,185,5383,723972.910700000010000,9298530.441999999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,415.856200000000000,-649.748799999999960,-96.049126000000001,81.040009999600002
185,186,5384,723972.910700000010000,9298530.441999999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,415.856200000000000,-649.748799999999960,-96.049126000000001,81.040009999600002
186,187,5387,723614.201000000000000,9298532.168800000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,57.146500000000003,-648.022000000000050,-454.758826000000000,82.766809999900005
187,188,5388,723614.201000000000000,9298532.168800000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,57.146500000000003,-648.022000000000050,-454.758826000000000,82.766809999900005
188,189,5393,723963.246500000010000,9298531.677200000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,406.192000000000010,-648.513599999000010,-105.713326000000000,82.275210000599998
189,190,5394,723963.246500000010000,9298531.677200000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,406.192000000000010,-648.513599999000010,-105.713326000000000,82.275210000599998
190,191,5397,723570.846499999990000,9298533.398299999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,13.792000000000000,-646.792500000000020,-498.113325999999970,83.996309999399998
191,192,5398,723570.846499999990000,9298533.398299999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,13.792000000000000,-646.792500000000020,-498.113325999999970,83.996309999399998
