OBJECTID;Name;descriptio;timestamp;begin;end;altitudeMo;tessellate;extrude;visibility;drawOrder;icon;OID_;FolderPath;SymbolID;AltMode;Base;Clamped;Extruded;Snippet;PopupInfo;Shape_Leng;layer;path;descript_1;altitude_1;X_Point;Y_Point;X_Point_UTM;Y_Point_UTM;X_Anchor1;Y_Anchor1;X_Anchor2;Y_Achor2
41;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030417060000000;-6.335474500190000;724610.094133658570000;9299271.811819819700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
42;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030465774000010;-6.335491687560000;724615.477766327090000;9299269.889617878900000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
43;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030361303000010;-6.335455810750000;724603.931737963110000;9299273.903192592800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
44;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030531729000000;-6.335513962390000;724622.767266762330000;9299267.397162579000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
45;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030379150000000;-6.335582851040000;724605.851839732260000;9299259.843372596400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
46;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030427882000000;-6.335600592710000;724611.237219485220000;9299257.859824387400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
47;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030325390000000;-6.335564249750000;724599.910307161280000;9299261.924138017000000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
48;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030496810000000;-6.335624739250000;724618.854872203200000;9299255.159100929300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
49;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030170455999990;-6.336867301840000;724582.200256240090000;9299117.858350992200000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
50;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030268144999990;-6.336949769010000;724592.975504825710000;9299108.694165540900000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
51;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030175805000000;-6.337027093550000;724582.723015849830000;9299100.181215284400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
52;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029987488000000;-6.336882865250000;724561.944756726850000;9299116.216109007600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
53;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029852684000010;-6.336861875940000;724547.035487716090000;9299118.596099656100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
54;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029749776000000;-6.336912661970000;724535.624877304300000;9299113.023130495100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
55;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029833890000010;-6.336951603040000;724544.916710395830000;9299108.679381221500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
56;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029710686000000;-6.336997831210000;724531.262100557800000;9299103.619330231100000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
57;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029842151000000;-6.337184845300000;724545.729998198110000;9299082.876438671700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
58;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029662423999990;-6.337136770430000;724525.860838357590000;9299088.271929612400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
59;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029631921999990;-6.337216083240000;724522.450901199130000;9299079.512201333400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
60;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029731488000000;-6.337407755910000;724533.386668172900000;9299058.267864618500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
61;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.029588231000010;-6.337303678250000;724517.577877139910000;9299069.842079231500000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
62;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030355678000010;-6.337998143790000;724602.208866068160000;9298992.693725284200000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
63;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030462390000000;-6.338051812040000;724613.995267414140000;9298986.711173830600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
64;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030228370000000;-6.338071375500000;724588.088357773840000;9298984.648578053300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
65;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030343730000000;-6.338178699610000;724600.808393153940000;9298972.727247854700000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
66;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030553083000000;-6.338493470570000;724623.840728133100000;9298937.819180078800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
67;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030495892000000;-6.338571861260000;724617.477675652710000;9298929.173038467800000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
68;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030587711000000;-6.338637337090000;724627.610659647730000;9298921.890833031400000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
69;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030472876000000;-6.338695617620000;724614.877000308940000;9298915.494059635300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
70;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030449107000000;-6.338791298480000;724612.204973462970000;9298904.921012839300000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
71;Burangkeng; ; ; ; ; ;0;0;0;0; ;0;Cluster Kabupaten Bekasi.kmz/Kabupaten Bekasi;0;0;0.000000000000000;-1;0; ;"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<bod";0.094151935560000;Bekasi;D:/data pribadi/atap/v3/Bekasi (2)/Bekasi.shp; ; ;107.030256105000010;-6.338367261510000;724591.029592196340000;9298951.908071169600000;724124.464915000020000;9299600.843170000200000;724659.618939999960000;9298907.278279999300000
