FID,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor
1899,11927,724051.3382,9298911.92,723557.0545,9299180.191
1900,11928,724051.3382,9298911.92,723557.0545,9299180.191
1901,11929,723962.4277,9298912.292,723557.0545,9299180.191
1902,11930,723962.4277,9298912.292,723557.0545,9299180.191
1903,11937,723957.3846,9298913.01,723557.0545,9299180.191
1904,11938,723957.3846,9298913.01,723557.0545,9299180.191
1905,11943,723797.8197,9298913.761,723557.0545,9299180.191
1906,11944,723797.8197,9298913.761,723557.0545,9299180.191
1907,11945,724044.9701,9298912.829,723557.0545,9299180.191
1908,11946,724044.9701,9298912.829,723557.0545,9299180.191
1909,11951,723951.496,9298913.839,723557.0545,9299180.191
1910,11952,723951.496,9298913.839,723557.0545,9299180.191
1911,11963,724038.7274,9298913.837,723557.0545,9299180.191
1912,11964,724038.7274,9298913.837,723557.0545,9299180.191
1913,11967,723946.6399,9298914.627,723557.0545,9299180.191
1914,11968,723946.6399,9298914.627,723557.0545,9299180.191
1915,11971,724033.2993,9298914.603,723557.0545,9299180.191
1916,11972,724033.2993,9298914.603,723557.0545,9299180.191
1917,11973,723942.1408,9298915.213,723557.0545,9299180.191
1918,11974,723942.1408,9298915.213,723557.0545,9299180.191
1919,11981,724027.7711,9298915.444,723557.0545,9299180.191
1920,11982,724027.7711,9298915.444,723557.0545,9299180.191
1921,11983,723936.7138,9298915.99,723557.0545,9299180.191
1922,11984,723936.7138,9298915.99,723557.0545,9299180.191
1923,11991,724022.2681,9298916.29,723557.0545,9299180.191
1924,11992,724022.2681,9298916.29,723557.0545,9299180.191
1925,12001,723931.7516,9298916.783,723557.0545,9299180.191
1926,12002,723931.7516,9298916.783,723557.0545,9299180.191
1927,12003,723770.979,9298917.422,723557.0545,9299180.191
1928,12004,723770.979,9298917.422,723557.0545,9299180.191
1929,12007,723805.3627,9298917.593,723557.0545,9299180.191
1930,12008,723805.3627,9298917.593,723557.0545,9299180.191
1931,12009,723926.8552,9298917.46,723557.0545,9299180.191
1932,12010,723926.8552,9298917.46,723557.0545,9299180.191
1933,12011,724016.8086,9298917.125,723557.0545,9299180.191
1934,12012,724016.8086,9298917.125,723557.0545,9299180.191
1935,12025,723921.7393,9298918.189,723557.0545,9299180.191
1936,12026,723921.7393,9298918.189,723557.0545,9299180.191
1937,12031,724010.7737,9298917.944,723557.0545,9299180.191
1938,12032,724010.7737,9298917.944,723557.0545,9299180.191
1939,12039,723916.5857,9298918.931,723557.0545,9299180.191
1940,12040,723916.5857,9298918.931,723557.0545,9299180.191
1941,12041,724004.2041,9298918.928,723557.0545,9299180.191
1942,12042,724004.2041,9298918.928,723557.0545,9299180.191
1943,12051,723911.3634,9298919.714,723557.0545,9299180.191
1944,12052,723911.3634,9298919.714,723557.0545,9299180.191
1945,12055,723572.9982,9298921.273,723557.0545,9299180.191
1946,12056,723572.9982,9298921.273,723557.0545,9299180.191
1947,12063,723998.1225,9298919.924,723557.0545,9299180.191
1948,12064,723998.1225,9298919.924,723557.0545,9299180.191
1949,12069,723906.4468,9298920.409,723557.0545,9299180.191
1950,12070,723906.4468,9298920.409,723557.0545,9299180.191
1951,12073,723993.3207,9298920.645,723557.0545,9299180.191
1952,12074,723993.3207,9298920.645,723557.0545,9299180.191
1953,12075,723901.6042,9298921.145,723557.0545,9299180.191
1954,12076,723901.6042,9298921.145,723557.0545,9299180.191
1955,12079,723756.5112,9298921.753,723557.0545,9299180.191
1956,12080,723756.5112,9298921.753,723557.0545,9299180.191
1957,12089,723988.0719,9298921.367,723557.0545,9299180.191
1958,12090,723988.0719,9298921.367,723557.0545,9299180.191
1959,12093,723896.9191,9298921.961,723557.0545,9299180.191
1960,12094,723896.9191,9298921.961,723557.0545,9299180.191
1961,12095,723781.2482,9298922.448,723557.0545,9299180.191
1962,12096,723781.2482,9298922.448,723557.0545,9299180.191
1963,12103,723550.837,9298923.663,723557.0545,9299180.191
1964,12104,723550.837,9298923.663,723557.0545,9299180.191
1965,12105,723892.2485,9298922.479,723557.0545,9299180.191
1966,12106,723892.2485,9298922.479,723557.0545,9299180.191
1967,12109,723982.8824,9298922.201,723557.0545,9299180.191
1968,12110,723982.8824,9298922.201,723557.0545,9299180.191
1969,12117,723887.1657,9298923.136,723557.0545,9299180.191
1970,12118,723887.1657,9298923.136,723557.0545,9299180.191
1971,12119,723978.4585,9298922.834,723557.0545,9299180.191
1972,12120,723978.4585,9298922.834,723557.0545,9299180.191
1973,12137,723974.173,9298923.497,723557.0545,9299180.191
1974,12138,723974.173,9298923.497,723557.0545,9299180.191
1975,12143,723969.5907,9298924.107,723557.0545,9299180.191
1976,12144,723969.5907,9298924.107,723557.0545,9299180.191
1977,12147,723880.3862,9298924.537,723557.0545,9299180.191
1978,12148,723880.3862,9298924.537,723557.0545,9299180.191
1979,12155,723617.5022,9298925.979,723557.0545,9299180.191
1980,12156,723617.5022,9298925.979,723557.0545,9299180.191
1981,12157,723964.9094,9298924.877,723557.0545,9299180.191
1982,12158,723964.9094,9298924.877,723557.0545,9299180.191
1983,12165,723830.77,9298925.794,723557.0545,9299180.191
1984,12166,723830.77,9298925.794,723557.0545,9299180.191
1985,12173,723959.8399,9298925.616,723557.0545,9299180.191
1986,12174,723959.8399,9298925.616,723557.0545,9299180.191
1987,12181,723594.1766,9298927.435,723557.0545,9299180.191
1988,12182,723594.1766,9298927.435,723557.0545,9299180.191
1989,12185,723766.333,9298926.855,723557.0545,9299180.191
1990,12186,723766.333,9298926.855,723557.0545,9299180.191
1991,12189,723954.0356,9298926.448,723557.0545,9299180.191
1992,12190,723954.0356,9298926.448,723557.0545,9299180.191
1993,12195,724069.4056,9298926.129,723557.0545,9299180.191
1994,12196,724069.4056,9298926.129,723557.0545,9299180.191
1995,12197,723791.0634,9298927.234,723557.0545,9299180.191
1996,12198,723791.0634,9298927.234,723557.0545,9299180.191
1997,12201,723949.155,9298927.275,723557.0545,9299180.191
1998,12202,723949.155,9298927.275,723557.0545,9299180.191
1999,12203,724064.3098,9298926.935,723557.0545,9299180.191
2000,12204,724064.3098,9298926.935,723557.0545,9299180.191
2001,12211,723944.5815,9298927.88,723557.0545,9299180.191
2002,12212,723944.5815,9298927.88,723557.0545,9299180.191
2003,12221,724059.0567,9298927.706,723557.0545,9299180.191
2004,12222,724059.0567,9298927.706,723557.0545,9299180.191
2005,12229,723939.2742,9298928.659,723557.0545,9299180.191
2006,12230,723939.2742,9298928.659,723557.0545,9299180.191
2007,12235,724053.5014,9298928.538,723557.0545,9299180.191
2008,12236,724053.5014,9298928.538,723557.0545,9299180.191
2009,12247,723934.3074,9298929.484,723557.0545,9299180.191
2010,12248,723934.3074,9298929.484,723557.0545,9299180.191
2011,12251,724047.3911,9298929.408,723557.0545,9299180.191
2012,12252,724047.3911,9298929.408,723557.0545,9299180.191
2013,12255,723929.302,9298930.192,723557.0545,9299180.191
2014,12256,723929.302,9298930.192,723557.0545,9299180.191
2015,12261,723799.0646,9298931.196,723557.0545,9299180.191
2016,12262,723799.0646,9298931.196,723557.0545,9299180.191
2017,12265,724041.3179,9298930.388,723557.0545,9299180.191
2018,12266,724041.3179,9298930.388,723557.0545,9299180.191
2019,12267,723924.1766,9298930.941,723557.0545,9299180.191
2020,12268,723924.1766,9298930.941,723557.0545,9299180.191
2021,12273,723776.5658,9298931.996,723557.0545,9299180.191
2022,12274,723776.5658,9298931.996,723557.0545,9299180.191
2023,12279,724035.9283,9298931.152,723557.0545,9299180.191
2024,12280,724035.9283,9298931.152,723557.0545,9299180.191
2025,12283,723919.0823,9298931.694,723557.0545,9299180.191
2026,12284,723919.0823,9298931.694,723557.0545,9299180.191
2027,12295,723716.0291,9298932.801,723557.0545,9299180.191
2028,12296,723716.0291,9298932.801,723557.0545,9299180.191
2029,12299,723829.525,9298932.551,723557.0545,9299180.191
2030,12300,723829.525,9298932.551,723557.0545,9299180.191
2031,12301,724030.5271,9298931.975,723557.0545,9299180.191
2032,12302,724030.5271,9298931.975,723557.0545,9299180.191
2033,12305,723913.8828,9298932.498,723557.0545,9299180.191
2034,12306,723913.8828,9298932.498,723557.0545,9299180.191
2035,12317,723908.9749,9298933.209,723557.0545,9299180.191
2036,12318,723908.9749,9298933.209,723557.0545,9299180.191
2037,12319,724025.0441,9298932.817,723557.0545,9299180.191
2038,12320,724025.0441,9298932.817,723557.0545,9299180.191
2039,12323,723805.0833,9298933.952,723557.0545,9299180.191
2040,12324,723805.0833,9298933.952,723557.0545,9299180.191
2041,12329,723904.1186,9298933.97,723557.0545,9299180.191
2042,12330,723904.1186,9298933.97,723557.0545,9299180.191
2043,12331,724019.4785,9298933.668,723557.0545,9299180.191
2044,12332,724019.4785,9298933.668,723557.0545,9299180.191
2045,12347,723899.0304,9298934.854,723557.0545,9299180.191
2046,12348,723899.0304,9298934.854,723557.0545,9299180.191
2047,12351,724013.5545,9298934.47,723557.0545,9299180.191
2048,12352,724013.5545,9298934.47,723557.0545,9299180.191
2049,12355,723894.0168,9298935.449,723557.0545,9299180.191
2050,12356,723894.0168,9298935.449,723557.0545,9299180.191
2051,12363,724007.3747,9298935.394,723557.0545,9299180.191
2052,12364,724007.3747,9298935.394,723557.0545,9299180.191
2053,12369,723889.1917,9298936.076,723557.0545,9299180.191
2054,12370,723889.1917,9298936.076,723557.0545,9299180.191
2055,12371,723786.2671,9298936.854,723557.0545,9299180.191
2056,12372,723786.2671,9298936.854,723557.0545,9299180.191
2057,12375,723810.7932,9298936.911,723557.0545,9299180.191
2058,12376,723810.7932,9298936.911,723557.0545,9299180.191
2059,12383,724001.3986,9298936.378,723557.0545,9299180.191
2060,12384,724001.3986,9298936.378,723557.0545,9299180.191
2061,12393,723996.4282,9298937.125,723557.0545,9299180.191
2062,12394,723996.4282,9298937.125,723557.0545,9299180.191
2063,12395,723881.4842,9298937.591,723557.0545,9299180.191
2064,12396,723881.4842,9298937.591,723557.0545,9299180.191
2065,12405,723991.1974,9298937.844,723557.0545,9299180.191
2066,12406,723991.1974,9298937.844,723557.0545,9299180.191
2067,12417,723986.0404,9298938.676,723557.0545,9299180.191
2068,12418,723986.0404,9298938.676,723557.0545,9299180.191
2069,12429,723981.546,9298939.32,723557.0545,9299180.191
2070,12430,723981.546,9298939.32,723557.0545,9299180.191
2071,12431,723828.2557,9298940.086,723557.0545,9299180.191
2072,12432,723828.2557,9298940.086,723557.0545,9299180.191
2073,12437,723977.2083,9298939.993,723557.0545,9299180.191
2074,12438,723977.2083,9298939.993,723557.0545,9299180.191
2075,12439,724070.9656,9298939.744,723557.0545,9299180.191
2076,12440,724070.9656,9298939.744,723557.0545,9299180.191
2077,12443,723794.2445,9298940.906,723557.0545,9299180.191
2078,12444,723794.2445,9298940.906,723557.0545,9299180.191
2079,12451,723972.7236,9298940.58,723557.0545,9299180.191
2080,12452,723972.7236,9298940.58,723557.0545,9299180.191
2081,12457,724065.9764,9298940.546,723557.0545,9299180.191
2082,12458,724065.9764,9298940.546,723557.0545,9299180.191
2083,12461,723968.1531,9298941.342,723557.0545,9299180.191
2084,12462,723968.1531,9298941.342,723557.0545,9299180.191
2085,12463,723612.4216,9298942.978,723557.0545,9299180.191
2086,12464,723612.4216,9298942.978,723557.0545,9299180.191
2087,12465,724060.7585,9298941.307,723557.0545,9299180.191
2088,12466,724060.7585,9298941.307,723557.0545,9299180.191
2089,12469,723963.0408,9298942.088,723557.0545,9299180.191
2090,12470,723963.0408,9298942.088,723557.0545,9299180.191
2091,12477,724055.2765,9298942.127,723557.0545,9299180.191
2092,12478,724055.2765,9298942.127,723557.0545,9299180.191
2093,12487,723957.3428,9298942.899,723557.0545,9299180.191
2094,12488,723957.3428,9298942.899,723557.0545,9299180.191
2095,12489,723799.8993,9298943.538,723557.0545,9299180.191
2096,12490,723799.8993,9298943.538,723557.0545,9299180.191
2097,12499,723595.7584,9298944.681,723557.0545,9299180.191
2098,12500,723595.7584,9298944.681,723557.0545,9299180.191
2099,12501,724049.3778,9298942.955,723557.0545,9299180.191
2100,12502,724049.3778,9298942.955,723557.0545,9299180.191
2101,12505,723952.4254,9298943.74,723557.0545,9299180.191
2102,12506,723952.4254,9298943.74,723557.0545,9299180.191
2103,12511,724043.4432,9298943.928,723557.0545,9299180.191
2104,12512,724043.4432,9298943.928,723557.0545,9299180.191
2105,12513,723947.7517,9298944.356,723557.0545,9299180.191
2106,12514,723947.7517,9298944.356,723557.0545,9299180.191
2107,12521,724038.0827,9298944.68,723557.0545,9299180.191
2108,12522,724038.0827,9298944.68,723557.0545,9299180.191
2109,12523,723942.5921,9298945.11,723557.0545,9299180.191
2110,12524,723942.5921,9298945.11,723557.0545,9299180.191
2111,12533,723805.1634,9298946.367,723557.0545,9299180.191
2112,12534,723805.1634,9298946.367,723557.0545,9299180.191
2113,12535,724032.7865,9298945.488,723557.0545,9299180.191
2114,12536,724032.7865,9298945.488,723557.0545,9299180.191
2115,12541,723937.6168,9298945.946,723557.0545,9299180.191
2116,12542,723937.6168,9298945.946,723557.0545,9299180.191
2117,12553,723932.463,9298946.675,723557.0545,9299180.191
2118,12554,723932.463,9298946.675,723557.0545,9299180.191
2119,12555,724027.3194,9298946.329,723557.0545,9299180.191
2120,12556,724027.3194,9298946.329,723557.0545,9299180.191
2121,12567,723927.3234,9298947.425,723557.0545,9299180.191
2122,12568,723927.3234,9298947.425,723557.0545,9299180.191
2123,12569,724021.6677,9298947.191,723557.0545,9299180.191
2124,12570,724021.6677,9298947.191,723557.0545,9299180.191
2125,12577,723922.2978,9298948.165,723557.0545,9299180.191
2126,12578,723922.2978,9298948.165,723557.0545,9299180.191
2127,12579,724015.8334,9298947.971,723557.0545,9299180.191
2128,12580,724015.8334,9298947.971,723557.0545,9299180.191
2129,12587,723917.125,9298948.972,723557.0545,9299180.191
2130,12588,723917.125,9298948.972,723557.0545,9299180.191
2131,12591,723826.7721,9298949.367,723557.0545,9299180.191
2132,12592,723826.7721,9298949.367,723557.0545,9299180.191
2133,12599,724009.9732,9298948.849,723557.0545,9299180.191
2134,12600,724009.9732,9298948.849,723557.0545,9299180.191
2135,12605,723912.2225,9298949.679,723557.0545,9299180.191
2136,12606,723912.2225,9298949.679,723557.0545,9299180.191
2137,12617,724004.0821,9298949.822,723557.0545,9299180.191
2138,12618,724004.0821,9298949.822,723557.0545,9299180.191
2139,12621,723907.3453,9298950.449,723557.0545,9299180.191
2140,12622,723907.3453,9298950.449,723557.0545,9299180.191
2141,12633,723998.9704,9298950.588,723557.0545,9299180.191
2142,12634,723998.9704,9298950.588,723557.0545,9299180.191
2143,12639,723901.7365,9298951.416,723557.0545,9299180.191
2144,12640,723901.7365,9298951.416,723557.0545,9299180.191
2145,12647,723993.7582,9298951.304,723557.0545,9299180.191
2146,12648,723993.7582,9298951.304,723557.0545,9299180.191
2147,12651,723896.2793,9298952.071,723557.0545,9299180.191
2148,12652,723896.2793,9298952.071,723557.0545,9299180.191
2149,12657,723988.6227,9298952.13,723557.0545,9299180.191
2150,12658,723988.6227,9298952.13,723557.0545,9299180.191
2151,12661,723891.7747,9298952.61,723557.0545,9299180.191
2152,12662,723891.7747,9298952.61,723557.0545,9299180.191
2153,12675,723984.0718,9298952.782,723557.0545,9299180.191
2154,12676,723984.0718,9298952.782,723557.0545,9299180.191
2155,12681,723886.6302,9298953.553,723557.0545,9299180.191
2156,12682,723886.6302,9298953.553,723557.0545,9299180.191
2157,12685,723979.6888,9298953.458,723557.0545,9299180.191
2158,12686,723979.6888,9298953.458,723557.0545,9299180.191
2159,12691,723975.2878,9298954.037,723557.0545,9299180.191
2160,12692,723975.2878,9298954.037,723557.0545,9299180.191
2161,12693,723614.2744,9298955.506,723557.0545,9299180.191
2162,12694,723614.2744,9298955.506,723557.0545,9299180.191
2163,12711,723970.8039,9298954.78,723557.0545,9299180.191
2164,12712,723970.8039,9298954.78,723557.0545,9299180.191
2165,12713,723878.2808,9298955.156,723557.0545,9299180.191
2166,12714,723878.2808,9298955.156,723557.0545,9299180.191
2167,12719,723720.8038,9298956.348,723557.0545,9299180.191
2168,12720,723720.8038,9298956.348,723557.0545,9299180.191
2169,12723,723965.6606,9298955.531,723557.0545,9299180.191
2170,12724,723965.6606,9298955.531,723557.0545,9299180.191
2171,12731,723596.4485,9298957.628,723557.0545,9299180.191
2172,12732,723596.4485,9298957.628,723557.0545,9299180.191
2173,12735,723960.0486,9298956.333,723557.0545,9299180.191
2174,12736,723960.0486,9298956.333,723557.0545,9299180.191
2175,12745,724072.8557,9298956.311,723557.0545,9299180.191
2176,12746,724072.8557,9298956.311,723557.0545,9299180.191
2177,12749,723955.0957,9298957.161,723557.0545,9299180.191
2178,12750,723955.0957,9298957.161,723557.0545,9299180.191
2179,12751,724067.9897,9298957.053,723557.0545,9299180.191
2180,12752,724067.9897,9298957.053,723557.0545,9299180.191
2181,12757,723825.2432,9298958.232,723557.0545,9299180.191
2182,12758,723825.2432,9298958.232,723557.0545,9299180.191
2183,12759,723950.3432,9298957.802,723557.0545,9299180.191
2184,12760,723950.3432,9298957.802,723557.0545,9299180.191
2185,12767,724062.8116,9298957.792,723557.0545,9299180.191
2186,12768,724062.8116,9298957.792,723557.0545,9299180.191
2187,12771,723667.1216,9298959.6,723557.0545,9299180.191
2188,12772,723667.1216,9298959.6,723557.0545,9299180.191
2189,12773,723945.3066,9298958.539,723557.0545,9299180.191
2190,12774,723945.3066,9298958.539,723557.0545,9299180.191
2191,12785,724057.4153,9298958.575,723557.0545,9299180.191
2192,12786,724057.4153,9298958.575,723557.0545,9299180.191
2193,12789,723693.1068,9298960.089,723557.0545,9299180.191
2194,12790,723693.1068,9298960.089,723557.0545,9299180.191
2195,12791,723940.3171,9298959.359,723557.0545,9299180.191
2196,12792,723940.3171,9298959.359,723557.0545,9299180.191
2197,12799,724051.7698,9298959.353,723557.0545,9299180.191
2198,12800,724051.7698,9298959.353,723557.0545,9299180.191
2199,12803,723935.0467,9298960.112,723557.0545,9299180.191
2200,12804,723935.0467,9298960.112,723557.0545,9299180.191
2201,12815,724045.9953,9298960.252,723557.0545,9299180.191
2202,12816,724045.9953,9298960.252,723557.0545,9299180.191
2203,12819,723929.8932,9298960.866,723557.0545,9299180.191
2204,12820,723929.8932,9298960.866,723557.0545,9299180.191
2205,12823,723649.9813,9298962.497,723557.0545,9299180.191
2206,12824,723649.9813,9298962.497,723557.0545,9299180.191
2207,12825,724040.672,9298960.989,723557.0545,9299180.191
2208,12826,724040.672,9298960.989,723557.0545,9299180.191
2209,12827,723924.9265,9298961.599,723557.0545,9299180.191
2210,12828,723924.9265,9298961.599,723557.0545,9299180.191
2211,12831,723635.441,9298962.93,723557.0545,9299180.191
2212,12832,723635.441,9298962.93,723557.0545,9299180.191
2213,12841,724035.4957,9298961.752,723557.0545,9299180.191
2214,12842,724035.4957,9298961.752,723557.0545,9299180.191
2215,12845,723919.7712,9298962.395,723557.0545,9299180.191
2216,12846,723919.7712,9298962.395,723557.0545,9299180.191
2217,12849,723559.4478,9298964.09,723557.0545,9299180.191
2218,12850,723559.4478,9298964.09,723557.0545,9299180.191
2219,12857,724030.0432,9298962.561,723557.0545,9299180.191
2220,12858,724030.0432,9298962.561,723557.0545,9299180.191
2221,12859,723914.8752,9298963.105,723557.0545,9299180.191
2222,12860,723914.8752,9298963.105,723557.0545,9299180.191
2223,12867,724024.2821,9298963.41,723557.0545,9299180.191
2224,12868,724024.2821,9298963.41,723557.0545,9299180.191
2225,12871,723909.9771,9298963.867,723557.0545,9299180.191
2226,12872,723909.9771,9298963.867,723557.0545,9299180.191
2227,12875,723824.1997,9298964.357,723557.0545,9299180.191
2228,12876,723824.1997,9298964.357,723557.0545,9299180.191
2229,12883,724018.5564,9298964.166,723557.0545,9299180.191
2230,12884,724018.5564,9298964.166,723557.0545,9299180.191
2231,12891,723903.9406,9298964.849,723557.0545,9299180.191
2232,12892,723903.9406,9298964.849,723557.0545,9299180.191
2233,12903,724013.0732,9298964.961,723557.0545,9299180.191
2234,12904,724013.0732,9298964.961,723557.0545,9299180.191
2235,12911,723898.1257,9298965.609,723557.0545,9299180.191
2236,12912,723898.1257,9298965.609,723557.0545,9299180.191
2237,12915,723611.916,9298967.008,723557.0545,9299180.191
2238,12916,723611.916,9298967.008,723557.0545,9299180.191
2239,12921,723893.8916,9298966.134,723557.0545,9299180.191
2240,12922,723893.8916,9298966.134,723557.0545,9299180.191
2241,12923,724007.2759,9298965.878,723557.0545,9299180.191
2242,12924,724007.2759,9298965.878,723557.0545,9299180.191
2243,12933,723888.9334,9298967.01,723557.0545,9299180.191
2244,12934,723888.9334,9298967.01,723557.0545,9299180.191
2245,12937,724001.9966,9298966.647,723557.0545,9299180.191
2246,12938,724001.9966,9298966.647,723557.0545,9299180.191
2247,12955,723996.7989,9298967.349,723557.0545,9299180.191
2248,12956,723996.7989,9298967.349,723557.0545,9299180.191
2249,12973,723991.6898,9298968.139,723557.0545,9299180.191
2250,12974,723991.6898,9298968.139,723557.0545,9299180.191
2251,12977,723879.0171,9298968.669,723557.0545,9299180.191
2252,12978,723879.0171,9298968.669,723557.0545,9299180.191
2253,12983,723987.0672,9298968.787,723557.0545,9299180.191
2254,12984,723987.0672,9298968.787,723557.0545,9299180.191
2255,12993,723982.6299,9298969.45,723557.0545,9299180.191
2256,12994,723982.6299,9298969.45,723557.0545,9299180.191
2257,13005,723978.3222,9298970,723557.0545,9299180.191
2258,13006,723978.3222,9298970,723557.0545,9299180.191
2259,13007,724069.5723,9298969.962,723557.0545,9299180.191
2260,13008,724069.5723,9298969.962,723557.0545,9299180.191
2261,13015,723973.9395,9298970.705,723557.0545,9299180.191
2262,13016,723973.9395,9298970.705,723557.0545,9299180.191
2263,13021,724064.4265,9298970.684,723557.0545,9299180.191
2264,13022,724064.4265,9298970.684,723557.0545,9299180.191
2265,13027,723968.7496,9298971.442,723557.0545,9299180.191
2266,13028,723968.7496,9298971.442,723557.0545,9299180.191
2267,13029,724059.0993,9298971.452,723557.0545,9299180.191
2268,13030,724059.0993,9298971.452,723557.0545,9299180.191
2269,13033,723963.2374,9298972.205,723557.0545,9299180.191
2270,13034,723963.2374,9298972.205,723557.0545,9299180.191
2271,13037,724053.6513,9298972.175,723557.0545,9299180.191
2272,13038,724053.6513,9298972.175,723557.0545,9299180.191
2273,13041,723958.2421,9298973.014,723557.0545,9299180.191
2274,13042,723958.2421,9298973.014,723557.0545,9299180.191
2275,13045,724048.0118,9298973.083,723557.0545,9299180.191
2276,13046,724048.0118,9298973.083,723557.0545,9299180.191
2277,13049,723594.1151,9298974.999,723557.0545,9299180.191
2278,13050,723594.1151,9298974.999,723557.0545,9299180.191
2279,13053,723953.3913,9298973.652,723557.0545,9299180.191
2280,13054,723953.3913,9298973.652,723557.0545,9299180.191
2281,13063,724042.7128,9298973.795,723557.0545,9299180.191
2282,13064,724042.7128,9298973.795,723557.0545,9299180.191
2283,13069,723948.4923,9298974.345,723557.0545,9299180.191
2284,13070,723948.4923,9298974.345,723557.0545,9299180.191
2285,13077,724037.6365,9298974.545,723557.0545,9299180.191
2286,13078,724037.6365,9298974.545,723557.0545,9299180.191
2287,13083,723943.489,9298975.147,723557.0545,9299180.191
2288,13084,723943.489,9298975.147,723557.0545,9299180.191
2289,13085,723611.6722,9298976.537,723557.0545,9299180.191
2290,13086,723611.6722,9298976.537,723557.0545,9299180.191
2291,13093,724032.1995,9298975.352,723557.0545,9299180.191
2292,13094,724032.1995,9298975.352,723557.0545,9299180.191
2293,13095,723938.0713,9298975.901,723557.0545,9299180.191
2294,13096,723938.0713,9298975.901,723557.0545,9299180.191
2295,13097,723723.7116,9298976.799,723557.0545,9299180.191
2296,13098,723723.7116,9298976.799,723557.0545,9299180.191
2297,13099,723652.1394,9298977.116,723557.0545,9299180.191
2298,13100,723652.1394,9298977.116,723557.0545,9299180.191
2299,13103,724026.3574,9298976.209,723557.0545,9299180.191
2300,13104,724026.3574,9298976.209,723557.0545,9299180.191
2301,13105,723932.9017,9298976.634,723557.0545,9299180.191
2302,13106,723932.9017,9298976.634,723557.0545,9299180.191
2303,13109,723636.7995,9298977.962,723557.0545,9299180.191
2304,13110,723636.7995,9298977.962,723557.0545,9299180.191
2305,13123,724020.711,9298976.925,723557.0545,9299180.191
2306,13124,724020.711,9298976.925,723557.0545,9299180.191
2307,13125,723927.9957,9298977.335,723557.0545,9299180.191
2308,13126,723927.9957,9298977.335,723557.0545,9299180.191
2309,13133,724015.5296,9298977.675,723557.0545,9299180.191
2310,13134,724015.5296,9298977.675,723557.0545,9299180.191
2311,13135,723922.8618,9298978.107,723557.0545,9299180.191
2312,13136,723922.8618,9298978.107,723557.0545,9299180.191
2313,13149,723574.6817,9298980.091,723557.0545,9299180.191
2314,13150,723574.6817,9298980.091,723557.0545,9299180.191
2315,13151,723917.9667,9298978.794,723557.0545,9299180.191
2316,13152,723917.9667,9298978.794,723557.0545,9299180.191
2317,13153,724009.8173,9298978.595,723557.0545,9299180.191
2318,13154,724009.8173,9298978.595,723557.0545,9299180.191
2319,13163,723913.0442,9298979.542,723557.0545,9299180.191
2320,13164,723913.0442,9298979.542,723557.0545,9299180.191
2321,13169,724004.402,9298979.376,723557.0545,9299180.191
2322,13170,724004.402,9298979.376,723557.0545,9299180.191
2323,13179,723999.2194,9298980.061,723557.0545,9299180.191
2324,13180,723999.2194,9298980.061,723557.0545,9299180.191
2325,13181,723906.9043,9298980.436,723557.0545,9299180.191
2326,13182,723906.9043,9298980.436,723557.0545,9299180.191
2327,13189,723994.1314,9298980.851,723557.0545,9299180.191
2328,13190,723994.1314,9298980.851,723557.0545,9299180.191
2329,13197,723989.4539,9298981.499,723557.0545,9299180.191
2330,13198,723989.4539,9298981.499,723557.0545,9299180.191
2331,13211,723984.9736,9298982.163,723557.0545,9299180.191
2332,13212,723984.9736,9298982.163,723557.0545,9299180.191
2333,13215,723980.7414,9298982.692,723557.0545,9299180.191
2334,13216,723980.7414,9298982.692,723557.0545,9299180.191
2335,13237,723976.4425,9298983.387,723557.0545,9299180.191
2336,13238,723976.4425,9298983.387,723557.0545,9299180.191
2337,13251,723971.2233,9298984.122,723557.0545,9299180.191
2338,13252,723971.2233,9298984.122,723557.0545,9299180.191
2339,13257,723711.4152,9298985.381,723557.0545,9299180.191
2340,13258,723711.4152,9298985.381,723557.0545,9299180.191
2341,13267,723965.7892,9298984.867,723557.0545,9299180.191
2342,13268,723965.7892,9298984.867,723557.0545,9299180.191
2343,13275,723723.207,9298986.121,723557.0545,9299180.191
2344,13276,723723.207,9298986.121,723557.0545,9299180.191
2345,13285,723960.7632,9298985.672,723557.0545,9299180.191
2346,13286,723960.7632,9298985.672,723557.0545,9299180.191
2347,13297,723955.8343,9298986.321,723557.0545,9299180.191
2348,13298,723955.8343,9298986.321,723557.0545,9299180.191
2349,13301,723951.0506,9298986.994,723557.0545,9299180.191
2350,13302,723951.0506,9298986.994,723557.0545,9299180.191
2351,13327,723946.0353,9298987.784,723557.0545,9299180.191
2352,13328,723946.0353,9298987.784,723557.0545,9299180.191
2353,13337,723940.5067,9298988.552,723557.0545,9299180.191
2354,13338,723940.5067,9298988.552,723557.0545,9299180.191
2355,13341,724071.8012,9298988.219,723557.0545,9299180.191
2356,13342,724071.8012,9298988.219,723557.0545,9299180.191
2357,13347,723935.3213,9298989.284,723557.0545,9299180.191
2358,13348,723935.3213,9298989.284,723557.0545,9299180.191
2359,13353,724066.701,9298988.925,723557.0545,9299180.191
2360,13354,724066.701,9298988.925,723557.0545,9299180.191
2361,13359,723930.4707,9298989.973,723557.0545,9299180.191
2362,13360,723930.4707,9298989.973,723557.0545,9299180.191
2363,13363,724061.4702,9298989.664,723557.0545,9299180.191
2364,13364,724061.4702,9298989.664,723557.0545,9299180.191
